hierarchy_label,schedule_label,level_id,n_side,h,separation_lattice_units,separation_physical,tau,left_identity,right_identity,min_identity,center_identity,left_local_mass,right_local_mass,min_local_mass_ratio,pair_width,pair_overlap_with_initial,norm_retention,low_mode_occupancy,low_mode_occupancy_ratio
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,16,0.333333333333,2.0,0.992947590068,0.992947590068,0.992947590068,0.28327304538,0.388234930879,0.388234930879,0.953831290588,0.088278995882,0.985830607661,0.837486445942,0.399827174561,1.297249479768
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,16,0.333333333333,2.4,0.990585983152,0.990585983152,0.990585983152,0.322482095532,0.384595454933,0.384595454933,0.944889678788,0.090133272554,0.980451840991,0.813356701728,0.416024450397,1.349801954911
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,16,0.333333333333,3.0,0.986639004885,0.986639004885,0.986639004885,0.377679843249,0.379211277319,0.379211277319,0.931661613322,0.092893987174,0.971316091487,0.780939477175,0.438794613922,1.423680332035
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,16,0.333333333333,3.6,0.982316021513,0.982316021513,0.982316021513,0.428200858916,0.373925196538,0.373925196538,0.918674556124,0.095623090514,0.961158862956,0.752407878541,0.459670711599,1.491413364139
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,16,0.333333333333,4.2,0.977717529645,0.977717529645,0.977717529645,0.473915205071,0.368748125482,0.368748125482,0.905955318429,0.098311754967,0.950235496652,0.727159661755,0.478622969563,1.552904449163
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,20,0.416666666667,0.0,0.999987368657,0.999987368657,0.999987368657,0.140147687567,0.396980773528,0.396980773528,1.0,0.079843906942,1.0,1.0,0.254539852872,1.0
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,20,0.416666666667,0.4,0.999676703977,0.999676703977,0.999676703977,0.114058987547,0.392833539623,0.392833539623,0.989553061053,0.081857035491,0.999353147365,0.961531916363,0.269674648002,1.059459432223
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,20,0.416666666667,0.8,0.998828823467,0.998828823467,0.998828823467,0.085888626721,0.388787200051,0.388787200051,0.979360276308,0.083812655601,0.997567818371,0.926797766686,0.284334527445,1.117053083186
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,20,0.416666666667,1.2,0.997560794794,0.997560794794,0.997560794794,0.056057588652,0.384837259757,0.384837259757,0.969410322664,0.085716262271,0.994843697945,0.895251982566,0.298511657423,1.172750176659
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,20,0.416666666667,1.6,0.995965205218,0.995965205218,0.995965205218,0.024942626633,0.380977867819,0.380977867819,0.959688461569,0.087573630162,0.991342877081,0.866455108715,0.312199615028,1.226525479231
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,20,0.416666666667,2.0,0.994115338123,0.994115338123,0.994115338123,0.007115566047,0.377202416863,0.377202416863,0.950178048954,0.089390477634,0.987197034663,0.840049402115,0.32539266522,1.278356459896
frozen_branch,diagonal_symmetric,n48,48,0.020833333333,20,0.416666666667,2.4,0.992069229281,0.992069229281,0.992069229281,0.039806326155,0.373504040475,0.373504040475,0.940861788231,0.091172212448,0.9825134195,0.815740626418,0.33808542177,1.328221957996
