hierarchy_label,schedule_label,level_id,n_side,h,separation_lattice_units,separation_physical,left_center_x,left_center_y,right_center_x,right_center_y,evaluation_tau,persistence_time_tau,outcome_class,min_identity_at_eval,center_identity_at_eval,min_local_mass_ratio_at_eval,pair_width_at_eval,pair_overlap_at_eval,norm_retention_at_eval,low_mode_occupancy_ratio_at_eval,spectral_gap,identity_loss_relative_to_one
frozen_branch,diagonal_symmetric,n72,72,0.013888888889,4,0.055555555556,0.480358144967,0.480358144967,0.519641855033,0.519641855033,0.8,4.2,merger,0.982415778864,0.997411443372,0.99059027677,0.072005851024,0.999574161179,0.969299772103,1.04559441212,0.007606934464,0.017584221136
frozen_branch,diagonal_symmetric,n72,72,0.013888888889,8,0.111111111111,0.460716289934,0.460716289934,0.539283710066,0.539283710066,0.8,4.2,merger,0.946250785956,0.973523270789,0.99288266159,0.072916547604,0.999746252233,0.976699260186,1.030009263714,0.007606934464,0.053749214044
frozen_branch,diagonal_symmetric,n72,72,0.013888888889,12,0.166666666667,0.441074434901,0.441074434901,0.558925565099,0.558925565099,0.8,4.2,merger,0.940416046455,0.874810297694,0.99577154251,0.077836102175,0.999552475598,0.97744198901,1.028747694091,0.007606934464,0.059583953545
frozen_branch,diagonal_symmetric,n72,72,0.013888888889,16,0.222222222222,0.421432579868,0.421432579868,0.578567420132,0.578567420132,0.8,4.2,survival,0.974824613519,0.651315686018,0.993726278978,0.079476257927,0.99926951736,0.969797782955,1.045376734008,0.007606934464,0.025175386481
frozen_branch,diagonal_symmetric,n72,72,0.013888888889,20,0.277777777778,0.401790724835,0.401790724835,0.598209275165,0.598209275165,0.8,4.2,survival,0.994771602411,0.359250895528,0.991832452513,0.079665852081,0.999332639669,0.964909408333,1.056228356555,0.007606934464,0.005228397589
frozen_branch,diagonal_symmetric,n72,72,0.013888888889,24,0.333333333333,0.382148869802,0.382148869802,0.617851130198,0.617851130198,0.8,4.2,survival,0.99915958644,0.107766461732,0.991465116929,0.080576055263,0.999446121413,0.96449859577,1.056960839964,0.007606934464,0.00084041356
frozen_branch,axis_x_symmetric,n84,84,0.011904761905,4,0.047619047619,0.47619047619,0.5,0.52380952381,0.5,0.8,4.2,merger,0.987375317673,0.99906271977,0.992932127413,0.072222036675,0.999732262832,0.97576953721,1.036620844603,0.005590424552,0.012624682327
frozen_branch,axis_x_symmetric,n84,84,0.011904761905,8,0.095238095238,0.452380952381,0.5,0.547619047619,0.5,0.8,4.2,merger,0.96018412826,0.991289675926,0.993845700042,0.071170394526,0.999792430754,0.979011220563,1.029847807511,0.005590424552,0.03981587174
frozen_branch,axis_x_symmetric,n84,84,0.011904761905,12,0.142857142857,0.428571428571,0.5,0.571428571429,0.5,0.8,4.2,merger,0.945028610499,0.960230970456,0.995517599941,0.075168888571,0.999802263983,0.98145215885,1.024874850258,0.005590424552,0.054971389501
frozen_branch,axis_x_symmetric,n84,84,0.011904761905,16,0.190476190476,0.404761904762,0.5,0.595238095238,0.5,0.8,4.2,merger,0.960231927918,0.883097919942,0.99632411299,0.079114539928,0.999723225371,0.980616882145,1.026844558039,0.005590424552,0.039768072082
frozen_branch,axis_x_symmetric,n84,84,0.011904761905,20,0.238095238095,0.380952380952,0.5,0.619047619048,0.5,0.8,4.2,survival,0.984317845371,0.748330188605,0.99513047215,0.080538585159,0.999653270135,0.977587380262,1.03354832844,0.005590424552,0.015682154629
frozen_branch,axis_x_symmetric,n84,84,0.011904761905,24,0.285714285714,0.357142857143,0.5,0.642857142857,0.5,0.8,4.2,survival,0.996067544241,0.574188836166,0.993879904067,0.080633195073,0.999654610283,0.975231179159,1.039019823528,0.005590424552,0.003932455759
frozen_branch,diagonal_symmetric,n84,84,0.011904761905,4,0.047619047619,0.483164124257,0.483164124257,0.516835875743,0.516835875743,0.8,4.2,merger,0.986904571331,0.99855906561,0.99294619183,0.072225111709,0.99975042374,0.976464727318,1.035156160401,0.005590424552,0.013095428669
frozen_branch,diagonal_symmetric,n84,84,0.011904761905,8,0.095238095238,0.466328248515,0.466328248515,0.533671751485,0.533671751485,0.8,4.2,merger,0.956309408659,0.985383417163,0.994084685435,0.071400576979,0.999844765814,0.98125543218,1.025180481264,0.005590424552,0.043690591341
frozen_branch,diagonal_symmetric,n84,84,0.011904761905,12,0.142857142857,0.449492372772,0.449492372772,0.550507627228,0.550507627228,0.8,4.2,merger,0.936320373284,0.929988698267,0.996274127268,0.075507714374,0.999828896532,0.98406446292,1.019505018736,0.005590424552,0.063679626716
