feature_id,haos_loss_score,max_abs_change,mean_abs_change,trajectory_total_variation
PRS4,1.6626117479970461,2.593,1.1645999999999999,6.079
RPS8A,1.5785886486399856,2.379,1.2776,3.553
YBR053C,2.1305689329793918,2.981,1.6471999999999998,4.4559999999999995
YBR137W,1.3000427759876032,2.0039999999999996,0.9461999999999999,3.3129999999999993
YBR139W,2.2476419377015633,3.135,1.7082000000000002,4.784
SUP45,1.481669568800869,1.936,1.0634,3.146
RTC2,1.860232696612306,2.6399999999999997,1.3695999999999997,4.148
YBR238C,1.612065782691384,2.782,1.1166,4.9719999999999995
GRX1,1.1089904505228727,1.8490000000000002,0.8766,3.0740000000000003
SRO9,1.6260219190526863,2.904,1.0364,5.7780000000000005
RRT12,1.6333917866905359,2.6740000000000004,1.2306880569075254,4.083559715462374
MCD1,1.013289035840217,1.386,0.7322,3.1109999999999998
YDL109C,1.093351185714348,1.7850000000000001,0.844,5.085
YDL199C,2.057709754811665,2.6310000000000002,1.4834,4.1259999999999994
TRM8,1.9635800960870609,2.9370000000000003,1.2828,5.526
NRG1,1.899053016747698,2.209,1.3778000000000001,3.148
RPC11,1.3308353601772285,1.931,0.8654,3.685
RMD5,1.0606109420742182,1.729,0.7234,3.021
FCF1,1.2255452523433936,1.642,0.8306000000000001,2.917
TIF35,1.639428600282403,2.351,1.1808,3.8369999999999997
PPM1,0.7812209579264349,1.111,0.5812,2.678
QCR7,1.171455880089487,2.018,0.8475999999999999,3.2969999999999997
HSP31,1.9975928221955441,2.804,1.5834,4.13
NUG1,1.4898874694687656,2.269,1.1283999999999998,3.903
SHC1,0.7826470324032633,1.544,0.6992,2.298
YFL-TYB,0.7486335441556153,1.495,0.553,3.9209999999999994
SPB4,1.6730310015929835,2.357,1.1614,3.93
ARI1,1.2825362095787638,1.768,0.9644,2.5729999999999995
HXK2,0.4852367932103804,1.097,0.5196,2.1060000000000003
ZRT1,0.9060235269817953,2.382,0.9911999999999999,2.382
YPS5,1.5502641427989188,2.311,1.1028,5.146
PIL1,0.9914454849709047,1.6,0.6774000000000001,2.9640000000000004
CTT1,3.853259344551126,5.166,2.6056000000000004,9.33
BUB1,0.8274347042365165,2.124,0.7536,5.6129999999999995
PXR1,1.814473420773088,3.176,1.4168,5.616
SLT2,0.7789444380241837,1.404,0.6396,3.315
FUR1,1.1320512404736203,1.73,0.7728,3.082
PHO12,1.8199170218136473,2.8579999999999997,1.3871999999999998,4.890000000000001
RSM25,0.36351461236654553,1.482,0.45220000000000005,2.3440000000000003
FYV10,1.043198616477192,1.5339999999999998,0.6252,3.125
SGA1,2.2230279670964332,3.266,1.4789999999999999,6.115
XBP1,3.394257186284169,4.5,2.432,7.163
SQT1,1.4824388600566085,2.302,0.9970000000000001,4.12
YIR016W,1.7987424668499687,2.622,1.1724,4.889
YJL067W,1.6149761991921814,2.428,1.2036,3.822
UTP18,2.057433702007316,2.8550000000000004,1.3282,5.476000000000001
HSP150,1.0990884090810207,2.21,0.9189999999999999,3.745
FMP33,2.2667496291735927,3.4450000000000003,1.686,5.713000000000001
YJL163C,1.8348911922189488,2.2910000000000004,1.2486000000000002,4.1930000000000005
HAL5,1.3062260024164098,2.003,0.778,3.8009999999999997
HUL4,0.8940833111569934,1.5290000000000001,0.5412,3.2689999999999997
RSF2,1.4837662224932089,1.983,1.0694,2.9250000000000003
MSN4,1.215960547034321,2.231,0.7499999999999999,4.155
PIR3,0.9678299208954578,2.399,0.8455999999999999,4.306
YLL020C,1.877038420556659,2.58,1.3706,3.9170000000000003
SSA2,1.3724144391086257,2.315,0.9016,4.167000000000001
HSP104,4.735336453272794,6.422000000000001,3.2456000000000005,11.001999999999999
FCF2,1.4662209042772543,1.9289999999999998,1.0615999999999999,3.1929999999999996
YLR149C,2.4144045178464517,3.3840000000000003,1.5806,6.618
CSC1,1.2218684086726839,1.609,0.9635999999999999,2.203
VRP1,1.3863955200500384,2.13,1.0762,3.333
YLR339C,0.6829820516485663,1.759,0.6457999999999999,2.9080000000000004
GAS2,0.8697074464129205,1.446,0.7205999999999999,4.156000000000001
TSR2,1.7607311463330166,2.435,1.2734,4.191
DUS1,1.219621407437283,2.4299999999999997,0.766,4.967
YET2,1.7534072684674835,1.9040000000000001,1.3254000000000001,2.62
ERB1,2.138941998355502,3.691,1.4092,7.3999999999999995
YIM1,1.1296567712836716,2.025,0.7817999999999999,3.8259999999999996
TIF11,1.0011037654910284,2.3569999999999998,0.9218,3.8709999999999996
HHF2,0.619764384795351,1.8840000000000001,0.5968000000000001,3.6660000000000004
NCE103,2.955345688201109,3.616,2.2232000000000003,5.210000000000001
YNL040W,1.706769013411416,2.634,1.5592,2.634
KRE33,2.7717230981067944,5.186,1.7930000000000004,9.943000000000001
YNL134C,1.765438249153169,2.535,1.2500000000000002,4.460000000000001
YNL226W,0.9057049417569525,1.4,0.734,2.522
YNL228W,0.9840789539159185,1.818,0.7578,3.3229999999999995
TOP1,1.2860880332035531,1.76,1.0695999999999999,2.498
STI1,2.300654303700654,3.444,1.5524,6.167000000000002
YOR029W,0.908583742675144,2.31,0.8922000000000001,7.161
YOR121C,1.8340435272656168,2.723,1.3032,4.883000000000001
DSC3,1.54471807610954,1.767,1.171,2.3489999999999998
SFG1,1.4289337497090417,2.333,0.9968,4.147
FAA1,2.9096504819384896,3.7439999999999998,2.1881999999999997,5.526
IRC15,1.5058332234021574,1.8119999999999998,1.1831999999999998,2.4399999999999995
VTC3,1.3179472153544318,1.921,0.8666,3.787
CAR1,1.4710336424257355,2.26,0.9527999999999999,3.875
IDI1,1.1082610872182737,2.3249999999999997,0.6769999999999998,4.478
TYW1,1.3987796917251103,2.278,0.9276,4.683
NIP7,2.381507896626821,3.8329999999999997,1.7026,6.764
YME1,1.0875904160435463,1.669,0.8135999999999999,2.62
ATH1,2.3118870354864667,3.3360000000000003,1.8792000000000002,4.721
MRI1,1.2066731104714874,1.884,0.9141999999999999,3.311
UTP10,1.3602927670019338,2.529,0.825,5.022
URA2,0.5596011736444109,1.054,0.507,2.384
YNR068C,1.436318240146573,1.834,0.9334,3.207
PDR18,0.4214926715698497,1.527,0.40759999999999996,3.2569999999999997
NOP12,3.160566918594691,4.938,2.1158,8.575
AVO1,0.8637512006023331,1.5190000000000001,0.5258,4.255000000000001
ECM12,1.1793148091418355,1.873,0.9512,2.979
YLR419W,1.2448228186929562,1.929,0.8863999999999999,3.114
SEN1,0.8581304034253538,1.343,0.5105999999999999,3.646
HMG1,1.1988084349860855,2.197,0.6547999999999999,4.448
ECM5,1.0196875227199125,1.8719999999999999,0.6135999999999999,3.6869999999999994
YBR286W-850,0.9761929591744067,1.5299999999999998,0.6804,3.7359999999999998
ALA1,1.292079240073709,2.031,0.8868,3.91
IZH2,1.5045059989118326,2.213,0.9213999999999999,4.289
TRM10,2.472423885909713,4.680107242339833,1.4098384966873314,10.117107242339832
HMI1,1.6026443898794802,2.476,1.4188880569075253,3.111559715462374
IZH4,0.9893350787632851,2.3021072423398325,0.5678502210204224,4.454965998505062
ITR2,1.7201269268191721,2.5991072423398327,1.302685793871866,4.481107242339833
AHC1,1.3705149013541784,1.7171072423398326,0.9290428969359329,3.8981072423398326
HST3,1.1859440980640146,2.3461072423398326,0.8735382779279478,4.686525713967436
STI1,2.0909972774211827,3.6801072423398327,1.5198073240844894,7.725965998505062
YOR029W,0.6050429006802421,3.3021072423398325,0.7323401103376715,6.325965998505062
CRS5,1.3310188255901125,2.0220000000000002,1.2486000000000002,5.008
EXO1,0.8550919138256103,2.496,0.9042,6.006
RIO1,1.7917392490000221,2.8289999999999997,1.1006,9.625
YOR121C,1.5414093672922389,3.3301072423398326,1.0234428969359333,6.105892757660167
LEO1,1.3034309590329083,2.3301072423398326,0.9654073240844895,5.188965998505061
CAT5,2.121415872561902,3.6431072423398323,1.4780857938718661,6.447107242339833
RGA1,1.4982682828477816,2.6121072423398326,0.8878,7.605892757660168
AFI1,1.2850223617799397,2.3,0.9059999999999999,4.785
SPS4,0.8371097032113148,1.5150000000000001,0.7152000000000001,2.503
SFG1,1.7508036072876323,2.3729999999999998,1.279,3.763
FAA1,2.7605580750055845,3.83,2.0104,6.065
IRC15,1.6376924606030205,2.3259999999999996,1.3439999999999999,3.2039999999999997
VTC3,1.2640977314045747,1.853,0.8022,3.5869999999999997
ECM23,0.43636517940866143,1.948,0.53,3.4099999999999997
CAR1,1.4440380441924265,2.46,0.8452,4.804
DBP1,1.1370532866118717,2.8481072423398324,0.5818953809920147,5.789406283042688
TYW1,1.6672092052659515,2.872,1.094,5.3629999999999995
NIP7,2.5278471458939555,3.8649999999999998,1.8543999999999996,6.402
ATH1,2.3837610198196426,3.423,1.8608,5.116
YOP1,1.1114737785622153,1.683,0.8722,2.444
AXL1,1.034523513633671,1.347,0.693,3.4719999999999995
YAR037W,1.0715332810623468,1.848,0.9814,2.058
ILS1,1.2456600558072213,1.978,0.8596,4.377000000000001
PET112,1.1969903765663452,1.633,0.8328000000000001,3.61
CDC27,1.0047586986829522,1.703,0.5978000000000001,3.6120000000000005
MUM2,1.0343490451127129,1.795,0.7222,3.175
AKL1,1.8595273867042517,2.278,1.2217999999999998,4.23
ECM2,1.0240293875749429,1.6909999999999998,0.7712,3.0309999999999997
SPO23,0.9882725680933119,2.109,0.977,2.109
DUT1,0.9661364996946797,1.345,0.6567999999999999,3.034
BUD23,2.2068045705579666,2.897,1.4784,5.332
YCR051W,1.4018252036362133,2.007,0.9516,3.685
PWP2,2.9269125421437936,4.839,1.8592000000000002,9.27
PWP2,2.6791680631022676,4.04,1.7658,7.494000000000001
GPM2,1.2143303565155534,1.916,0.9364000000000001,3.6519999999999997
YDL023C,2.384366451271782,2.785,1.7258,4.212
ATG20,1.60122912838795,2.148,1.2898880569075253,2.6824402845376265
CYK3,0.757890641070325,1.1139999999999999,0.64,2.89
YDL121C,3.507747457527441,4.2620000000000005,2.4791119430924744,6.481440284537626
GLE1,1.5574598175106218,1.7284494465862454,1.1450825652327599,2.548898893172491
CWC2,2.5484245715259655,3.137,1.5904,6.459
YDL211C,0.34418202223414934,1.7171072423398326,0.4932073240844894,3.214965998505062
TIM22,1.0852548150195032,1.9809999999999999,0.9231999999999999,6.042
PST1,1.3632322253322067,2.567,1.2426000000000001,4.178999999999999
ACL4,2.05930043765256,2.8810000000000002,1.4758,4.755000000000001
HXT6,3.713366856964877,5.189,2.5380000000000003,9.494
RPS17B,1.6925675012416805,2.332,1.2822,3.7940000000000005
UTP6,2.324915661292793,3.294,1.5336,6.101
HEM14,0.9724202302299287,1.645,0.7567999999999999,2.9210000000000003
SPC25,0.6185934809591085,1.867,0.6644,3.225
RPS8B,1.4959611791732854,2.471,1.2076,3.9800000000000004
KAP123,1.7724139670588561,3.197,1.2858,6.351
YFR031BC,1.4863473140001406,2.181,1.1098000000000001,3.5969999999999995
AFT1,1.529848507825522,3.4000000000000004,1.4682000000000002,4.956
SUA5,1.5830325381706012,2.274,0.9808,4.577
ROK1,2.7041456873153167,4.428,1.7814,8.452
STF2,1.562067956790341,2.6799999999999997,0.9815999999999999,5.465
XKS1,2.2224503638787048,3.3289999999999997,1.5372,5.5969999999999995
ELP2,1.6970005471944107,2.808,1.0572,5.681
BIO2,0.7284902459263485,1.0630000000000002,0.5680000000000001,2.941
MSC7,0.7345492501612515,1.692,0.6752,4.1259999999999994
WSS1,0.6546519400689785,1.3418927576601676,0.4774898893172491,4.663892757660168
SPL2,1.2938481547047522,1.804,0.8846,3.0949999999999998
YHR138C,1.4929062156073083,2.592,0.9962,5.213
YHR140W,0.716603538214613,1.581,0.6306,3.511
URM1,0.927563566464978,1.953,0.7767999999999999,3.4370000000000003
PFK26,1.2969258239507713,1.945,1.0304,3.0020000000000002
COX5B,1.4620499992643197,2.1310000000000002,1.0632,3.6660000000000004
SDP1,1.8794718663406855,2.4589999999999996,1.1922,4.744999999999999
YVH1,2.0035692727878085,2.725,1.492,4.5120000000000005
RPL17B,1.5558563801979606,2.29,1.1316000000000002,3.969
NUP85,0.6741655794101893,1.4249999999999998,0.5337101106827509,4.644
TAH11,1.544653121555458,2.401,0.9614,4.32
CYC1,0.5899655291745229,1.738,0.6262,3.308
RPS4A,1.495251659077807,2.128,1.1356000000000002,3.513
HMS2,0.9737326086759936,1.198,0.6006,2.6029999999999998
YJR149W,0.6427508805509243,1.727,0.5428,4.159000000000001
DHR2,3.0333208525369737,4.45,2.1986,7.787
RRP14,1.6895804151835048,2.319,1.2092,3.901
PET10,0.8238648223942358,1.617,0.6968000000000001,3.593
TPO1,1.530823600147405,2.02,0.9324,4.064
YLL032C,2.252389354398627,3.537,2.0344,4.097
RIX7,2.217289208607662,3.436,1.4726000000000001,6.497
RPL22A,1.5586773040011623,2.2729999999999997,1.1556,3.6339999999999995
BMT6,1.418061981198527,1.9060000000000001,0.913,3.753
YEF3,1.935563843188225,3.277,1.461,5.963
SYM1,2.198548681179151,3.2249999999999996,1.5695999999999999,5.29
YLR255C,0.7714161661164671,0.978,0.5978000000000001,4.538000000000001
HSP60,1.8226990423856546,2.446,1.5282,2.904
YLR345W,1.478021942613624,2.068,1.0097999999999998,3.7199999999999998
ILV5,2.2125789711485107,2.898,1.376,5.205
RPS1A,1.5805088352343675,2.4,1.2833999999999999,3.5890000000000004
FPR4,1.9420405458877048,2.836,1.4609999999999999,4.62
YML090W,1.2849248076417512,1.8850000000000002,0.8144000000000002,3.4720000000000004
RAD10,0.8390137033185898,1.561,0.5568,5.446999999999999
FET3,0.6780089366668076,1.9489999999999998,0.7246,3.205
DNF3,0.5334154945528068,1.451,0.4766000000000001,4.57
ALD2,2.64286880029878,3.917,2.062,6.135999999999999
YNL144C,1.1014989912839437,1.328,0.7192,3.1580000000000004
CIT1,2.138872070484598,3.011,1.5902,5.111
RCL1,2.986983995710548,3.9320000000000004,1.8436,7.687
YOL014W,0.8469268805887719,1.17,0.6219999999999999,4.051
CMK2,2.5963421130806923,3.486,1.6448000000000005,6.213000000000001
EFT1,1.168018943820114,1.87,0.9168000000000001,3.112
YOR135C,1.4912355267604716,2.673,1.2234,4.38
HER1,1.2686501721840129,1.7559999999999998,1.0108,2.3099999999999996
KIN4,1.0681164472278402,1.425,0.7446,3.2880000000000003
HES1,0.81920043805579,1.287,0.6466,3.142
SRL4,0.7411039006131763,0.909,0.6052000000000001,2.54
RNY1,1.5013205097760123,2.395,1.1352,4.05
BMS1,1.2958830248142226,2.085,0.9486000000000001,3.965
GRE1,2.219714531372368,2.919,1.7890000000000001,3.947
CSR2,2.2200538284672495,3.638,1.4712,6.811
RPS23B,1.5680157630921538,2.2039999999999997,1.2393999999999998,3.3129999999999997
YPR136C,1.2934797711203032,1.701,0.9024000000000001,2.8729999999999998
PUF6,3.0592864347804105,4.147,2.1754000000000002,6.859
TOR1,1.791002768804908,3.138,1.3062,5.6080000000000005
RRP5,2.176026638620958,3.561,1.5530000000000002,6.478
TPS3,1.7291653233643485,2.583,1.2056,4.524000000000001
YBR286W-1250,1.369418194535934,1.722,1.1148,2.181
YBR286W-1350,1.1977358237463986,2.4299999999999997,0.7207999999999999,6.579999999999999
RPA190,1.1744390238344384,1.671,0.8947999999999998,2.758
GDS1,0.9582156989973394,1.455,0.5748,3.378
PRT1,1.3436399756903514,2.036,0.9532,3.3569999999999998
RTT107,2.828549822916199,3.775,1.7272000000000003,7.452
RSM25,0.7265681204783002,1.167,0.5782,3.373
SLM1,2.38562368084874,3.378,1.4431999999999998,6.4510000000000005
RCL1,1.3389631531869128,3.005,1.0634000000000001,8.322
HTZ1,1.410374613803119,1.923,0.9206,4.462
TLG2,1.4049398484261095,2.116,0.9231999999999999,3.979
WSC3,2.4032469226723365,5.871107242339833,1.2694953809920146,12.665406283042689
YOL107W,1.3060799081727257,2.7171072423398326,0.8852502210204225,4.740965998505062
MDY2,2.350481230023542,5.787107242339833,1.282245820771821,12.069010000991078
PAP2,1.432525392769494,2.6241072423398326,0.9916073240844894,5.291965998505062
SHE4,2.0011349920150954,4.439107242339833,1.2348073240844895,9.506965998505061
CYC2,1.746846679452887,3.9431072423398326,1.0778502210204224,7.192965998505062
TOM6,1.2874187165604807,3.2281072423398327,0.6578953809920147,6.549406283042688
EFT1,0.8953278477331176,1.9501072423398327,0.6622458207718209,5.132010000991078
SIA1,0.5921764522980968,1.4711072423398326,0.3064953809920147,3.0354062830426884
ARP8,1.0275315513994605,2.2201072423398327,0.7260502210204225,4.955965998505063
RNY1,1.7093495506099434,2.651,1.2413999999999998,4.802
HHO1,1.0047801187808265,1.698,0.9782,2.304
RPL5,1.0085648807684748,1.4651072423398328,0.7310000000000001,4.744892757660168
BMS1,1.0790093100292146,2.0700000000000003,0.805,4.018000000000001
FLC1,1.441917291826012,1.7279999999999998,1.1216,2.174
GRE1,1.1505351915738993,2.088,0.9065999999999999,3.8710000000000004
CSR2,2.4299108941084944,3.553,1.7226,6.106999999999999
RPS23B,1.3602122518384436,1.8719999999999999,1.1198,2.463
