sample,sample_role,model_family,data_kind,k_index,k_reduced,conduction_energy_ev,valence_energy_ev,reference_conduction_energy_ev,reference_valence_energy_ev,conduction_error_ev,valence_error_ev,band_gap_ev,gap_relative_error,conduction_edge_k,valence_edge_k,direct_gap_score,curvature_score,band_shape_score,gap_score,band_order_score,symmetry_score,semiconductor_reference_score,status
scaled_gap_control,negative_control,gap_scale_control,band_point,50,0.25,0.57258874503,-0.537441558773,0.74058874503,-0.705441558773,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,51,0.275,0.600264936802,-0.558198702601,0.768264936802,-0.726198702601,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,52,0.3,0.6298630789,-0.580397309175,0.7978630789,-0.748397309175,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,53,0.325,0.661200688936,-0.603900516702,0.829200688936,-0.771900516702,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,54,0.35,0.694084560125,-0.628563420094,0.862084560125,-0.796563420094,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,55,0.375,0.728311952465,-0.654233964349,0.896311952465,-0.822233964349,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,56,0.4,0.7636718427,-0.680753882025,0.9316718427,-0.848753882025,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,57,0.425,0.799946225349,-0.707959669012,0.967946225349,-0.875959669012,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,58,0.45,0.836911456781,-0.735683592586,1.00491145678,-0.903683592586,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,59,0.475,0.874339634051,-0.763754725538,1.04233963405,-0.931754725538,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,60,0.5,0.912,-0.792,1.08,-0.96,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,61,0.525,0.949660365949,-0.820245274462,1.11766036595,-0.988245274462,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,62,0.55,0.987088543219,-0.848316407414,1.15508854322,-1.01631640741,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,63,0.575,1.02405377465,-0.876040330988,1.19205377465,-1.04404033099,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,64,0.6,1.0603281573,-0.903246117975,1.2283281573,-1.07124611797,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,65,0.625,1.09568804754,-0.929766035651,1.26368804754,-1.09776603565,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,66,0.65,1.12991543987,-0.955436579906,1.29791543987,-1.12343657991,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,67,0.675,1.16279931106,-0.980099483298,1.33079931106,-1.1480994833,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,68,0.7,1.1941369211,-1.00360269083,1.3621369211,-1.17160269083,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,69,0.725,1.2237350632,-1.0258012974,1.3917350632,-1.1938012974,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,70,0.75,1.25141125497,-1.04655844123,1.41941125497,-1.21455844123,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,71,0.775,1.27699486349,-1.06574614762,1.44499486349,-1.23374614762,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,72,0.8,1.3003281573,-1.08324611797,1.4683281573,-1.25124611797,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,73,0.825,1.32126727889,-1.09895045917,1.48926727889,-1.26695045917,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,74,0.85,1.33968313161,-1.11276234871,1.50768313161,-1.28076234871,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,75,0.875,1.35546217561,-1.1245966317,1.52346217561,-1.2925966317,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,76,0.9,1.36850712782,-1.13438034587,1.53650712782,-1.30238034587,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,77,0.925,1.37873756179,-1.14205317134,1.54673756179,-1.31005317134,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,78,0.95,1.38609040349,-1.14756780261,1.55409040349,-1.31556780261,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,79,0.975,1.39052032019,-1.15089024014,1.55852032019,-1.31889024014,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
scaled_gap_control,negative_control,gap_scale_control,band_point,80,1,1.392,-1.152,1.56,-1.32,-0.168,0.168,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,aggregate,,,,,,,,,-0.16,1.13333333333,0,0,1,1,0,0,0.814814814815,1,0,CONTROL_REJECTED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,0,-1,0.88,-0.64,1.56,-1.32,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,1,-0.975,0.878520320192,-0.638890240144,1.55852032019,-1.31889024014,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,2,-0.95,0.874090403486,-0.635567802614,1.55409040349,-1.31556780261,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,3,-0.925,0.866737561791,-0.630053171343,1.54673756179,-1.31005317134,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,4,-0.9,0.856507127822,-0.622380345866,1.53650712782,-1.30238034587,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,5,-0.875,0.843462175605,-0.612596631704,1.52346217561,-1.2925966317,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,6,-0.85,0.82768313161,-0.600762348708,1.50768313161,-1.28076234871,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,7,-0.825,0.80926727889,-0.586950459167,1.48926727889,-1.26695045917,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,8,-0.8,0.7883281573,-0.571246117975,1.4683281573,-1.25124611797,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,9,-0.775,0.764994863488,-0.553746147616,1.44499486349,-1.23374614762,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,10,-0.75,0.73941125497,-0.534558441227,1.41941125497,-1.21455844123,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,11,-0.725,0.711735063198,-0.513801297399,1.3917350632,-1.1938012974,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,12,-0.7,0.6821369211,-0.491602690825,1.3621369211,-1.17160269083,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,13,-0.675,0.650799311064,-0.468099483298,1.33079931106,-1.1480994833,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,14,-0.65,0.617915439875,-0.443436579906,1.29791543987,-1.12343657991,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,15,-0.625,0.583688047535,-0.417766035651,1.26368804754,-1.09776603565,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,16,-0.6,0.5483281573,-0.391246117975,1.2283281573,-1.07124611797,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,17,-0.575,0.512053774651,-0.364040330988,1.19205377465,-1.04404033099,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,18,-0.55,0.475088543219,-0.336316407414,1.15508854322,-1.01631640741,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,19,-0.525,0.437660365949,-0.308245274462,1.11766036595,-0.988245274462,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,20,-0.5,0.4,-0.28,1.08,-0.96,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,21,-0.475,0.362339634051,-0.251754725538,1.04233963405,-0.931754725538,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,22,-0.45,0.324911456781,-0.223683592586,1.00491145678,-0.903683592586,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,23,-0.425,0.287946225349,-0.195959669012,0.967946225349,-0.875959669012,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,24,-0.4,0.2516718427,-0.168753882025,0.9316718427,-0.848753882025,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,25,-0.375,0.216311952465,-0.142233964349,0.896311952465,-0.822233964349,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,26,-0.35,0.182084560125,-0.116563420094,0.862084560125,-0.796563420094,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,27,-0.325,0.149200688936,-0.0919005167023,0.829200688936,-0.771900516702,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,28,-0.3,0.1178630789,-0.0683973091747,0.7978630789,-0.748397309175,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,29,-0.275,0.0882649368015,-0.0461987026011,0.768264936802,-0.726198702601,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,30,-0.25,0.0605887450305,-0.0254415587728,0.74058874503,-0.705441558773,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,31,-0.225,0.035005136512,-0.00625385238399,0.715005136512,-0.686253852384,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,32,-0.2,0.0116718427,0.011246117975,0.6916718427,-0.668753882025,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,33,-0.175,-0.00926727888996,0.0269504591675,0.67073272111,-0.653049540833,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,34,-0.15,-0.0276831316104,0.0407623487078,0.65231686839,-0.639237651292,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,35,-0.125,-0.0434621756054,0.0525966317041,0.636537824395,-0.627403368296,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,36,-0.1,-0.0565071278217,0.0623803458663,0.623492872178,-0.617619654134,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,37,-0.075,-0.0667375617909,0.0700531713432,0.613262438209,-0.609946828657,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,38,-0.05,-0.0740904034857,0.0755678026142,0.605909596514,-0.604432197386,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,39,-0.025,-0.0785203201919,0.0788902401439,0.601479679808,-0.601109759856,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,40,0,-0.08,0.08,0.6,-0.6,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,41,0.025,-0.0785203201919,0.0788902401439,0.601479679808,-0.601109759856,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,42,0.05,-0.0740904034857,0.0755678026142,0.605909596514,-0.604432197386,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,43,0.075,-0.0667375617909,0.0700531713432,0.613262438209,-0.609946828657,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,44,0.1,-0.0565071278217,0.0623803458663,0.623492872178,-0.617619654134,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,45,0.125,-0.0434621756054,0.0525966317041,0.636537824395,-0.627403368296,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,46,0.15,-0.0276831316104,0.0407623487078,0.65231686839,-0.639237651292,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,47,0.175,-0.00926727888996,0.0269504591675,0.67073272111,-0.653049540833,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,48,0.2,0.0116718427,0.011246117975,0.6916718427,-0.668753882025,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,49,0.225,0.035005136512,-0.00625385238399,0.715005136512,-0.686253852384,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,50,0.25,0.0605887450305,-0.0254415587728,0.74058874503,-0.705441558773,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,51,0.275,0.0882649368015,-0.0461987026011,0.768264936802,-0.726198702601,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,52,0.3,0.1178630789,-0.0683973091747,0.7978630789,-0.748397309175,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,53,0.325,0.149200688936,-0.0919005167023,0.829200688936,-0.771900516702,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,54,0.35,0.182084560125,-0.116563420094,0.862084560125,-0.796563420094,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,55,0.375,0.216311952465,-0.142233964349,0.896311952465,-0.822233964349,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,56,0.4,0.2516718427,-0.168753882025,0.9316718427,-0.848753882025,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,57,0.425,0.287946225349,-0.195959669012,0.967946225349,-0.875959669012,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,58,0.45,0.324911456781,-0.223683592586,1.00491145678,-0.903683592586,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,59,0.475,0.362339634051,-0.251754725538,1.04233963405,-0.931754725538,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,60,0.5,0.4,-0.28,1.08,-0.96,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,61,0.525,0.437660365949,-0.308245274462,1.11766036595,-0.988245274462,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,62,0.55,0.475088543219,-0.336316407414,1.15508854322,-1.01631640741,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,63,0.575,0.512053774651,-0.364040330988,1.19205377465,-1.04404033099,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,64,0.6,0.5483281573,-0.391246117975,1.2283281573,-1.07124611797,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,65,0.625,0.583688047535,-0.417766035651,1.26368804754,-1.09776603565,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,66,0.65,0.617915439875,-0.443436579906,1.29791543987,-1.12343657991,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,67,0.675,0.650799311064,-0.468099483298,1.33079931106,-1.1480994833,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,68,0.7,0.6821369211,-0.491602690825,1.3621369211,-1.17160269083,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,69,0.725,0.711735063198,-0.513801297399,1.3917350632,-1.1938012974,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,70,0.75,0.73941125497,-0.534558441227,1.41941125497,-1.21455844123,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,71,0.775,0.764994863488,-0.553746147616,1.44499486349,-1.23374614762,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,72,0.8,0.7883281573,-0.571246117975,1.4683281573,-1.25124611797,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,73,0.825,0.80926727889,-0.586950459167,1.48926727889,-1.26695045917,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,74,0.85,0.82768313161,-0.600762348708,1.50768313161,-1.28076234871,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,75,0.875,0.843462175605,-0.612596631704,1.52346217561,-1.2925966317,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,76,0.9,0.856507127822,-0.622380345866,1.53650712782,-1.30238034587,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,77,0.925,0.866737561791,-0.630053171343,1.54673756179,-1.31005317134,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,78,0.95,0.874090403486,-0.635567802614,1.55409040349,-1.31556780261,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,79,0.975,0.878520320192,-0.638890240144,1.55852032019,-1.31889024014,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
metallic_overlap_control,negative_control,gap_destroying_control,band_point,80,1,0.88,-0.64,1.56,-1.32,-0.68,0.68,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,aggregate,,,,,,,,,1.2,0,0.35,0,0,1,0,1,1,0,0,CONTROL_REJECTED
indirect_gap_control,negative_control,directness_destroying_control,band_point,0,-1,1.29791543987,-1.32,1.56,-1.32,-0.262084560125,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,1,-0.975,1.33079931106,-1.31889024014,1.55852032019,-1.31889024014,-0.227721009128,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,2,-0.95,1.3621369211,-1.31556780261,1.55409040349,-1.31556780261,-0.191953482385,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,3,-0.925,1.3917350632,-1.31005317134,1.54673756179,-1.31005317134,-0.155002498592,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,4,-0.9,1.41941125497,-1.30238034587,1.53650712782,-1.30238034587,-0.117095872852,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,5,-0.875,1.44499486349,-1.2925966317,1.52346217561,-1.2925966317,-0.0784673121174,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,6,-0.85,1.4683281573,-1.28076234871,1.50768313161,-1.28076234871,-0.0393549743104,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,7,-0.825,1.48926727889,-1.26695045917,1.48926727889,-1.26695045917,0,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,8,-0.8,1.50768313161,-1.25124611797,1.4683281573,-1.25124611797,0.0393549743104,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,9,-0.775,1.52346217561,-1.23374614762,1.44499486349,-1.23374614762,0.0784673121174,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,10,-0.75,1.53650712782,-1.21455844123,1.41941125497,-1.21455844123,0.117095872852,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,11,-0.725,1.54673756179,-1.1938012974,1.3917350632,-1.1938012974,0.155002498592,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,12,-0.7,1.55409040349,-1.17160269083,1.3621369211,-1.17160269083,0.191953482385,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,13,-0.675,1.55852032019,-1.1480994833,1.33079931106,-1.1480994833,0.227721009128,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,14,-0.65,1.56,-1.12343657991,1.29791543987,-1.12343657991,0.262084560125,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,15,-0.625,1.55852032019,-1.09776603565,1.26368804754,-1.09776603565,0.294832272657,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,16,-0.6,1.55409040349,-1.07124611797,1.2283281573,-1.07124611797,0.325762246186,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,17,-0.575,1.54673756179,-1.04404033099,1.19205377465,-1.04404033099,0.35468378714,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,18,-0.55,1.53650712782,-1.01631640741,1.15508854322,-1.01631640741,0.381418584602,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,19,-0.525,1.52346217561,-0.988245274462,1.11766036595,-0.988245274462,0.405801809656,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,20,-0.5,1.50768313161,-0.96,1.08,-0.96,0.42768313161,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,21,-0.475,1.48926727889,-0.931754725538,1.04233963405,-0.931754725538,0.446927644839,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,22,-0.45,1.4683281573,-0.903683592586,1.00491145678,-0.903683592586,0.463416700519,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,23,-0.425,1.44499486349,-0.875959669012,0.967946225349,-0.875959669012,0.477048638139,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,24,-0.4,1.41941125497,-0.848753882025,0.9316718427,-0.848753882025,0.48773941227,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,25,-0.375,1.3917350632,-0.822233964349,0.896311952465,-0.822233964349,0.495423110734,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,26,-0.35,1.3621369211,-0.796563420094,0.862084560125,-0.796563420094,0.500052360975,0,,,,,,,,,,,,BAND_POINT_RECORDED
indirect_gap_control,negative_control,directness_destroying_control,band_point,27,-0.325,1.33079931106,-0.771900516702,0.829200688936,-0.771900516702,0.501598622127,0,,,,,,,,,,,,BAND_POINT_RECORDED
