hierarchy_label,level_id,n_side,h,ensemble_size,seed,tau,observable,value
frozen_branch,n72,72,0.013888888889,3,1303,3.6,spectral_distortion,-0.635452941921
frozen_branch,n72,72,0.013888888889,3,1303,3.6,mean_identity,0.995847910212
frozen_branch,n72,72,0.013888888889,3,1303,4.2,centroid_drift_x,-3.861253e-05
frozen_branch,n72,72,0.013888888889,3,1303,4.2,density_mode_amplitude,0.245846699274
frozen_branch,n72,72,0.013888888889,3,1303,4.2,density_redistribution_rate,3.5159862e-05
frozen_branch,n72,72,0.013888888889,3,1303,4.2,variance_growth,1.85683e-07
frozen_branch,n72,72,0.013888888889,3,1303,4.2,effective_diffusion_proxy,4.421e-08
frozen_branch,n72,72,0.013888888889,3,1303,4.2,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,3,1303,4.2,localization_width,0.404153323192
frozen_branch,n72,72,0.013888888889,3,1303,4.2,spectral_distortion,-0.635302696534
frozen_branch,n72,72,0.013888888889,3,1303,4.2,mean_identity,0.99460998248
frozen_branch,n72,72,0.013888888889,5,1301,0.0,centroid_drift_x,0.0
frozen_branch,n72,72,0.013888888889,5,1301,0.0,density_mode_amplitude,0.652006005989
frozen_branch,n72,72,0.013888888889,5,1301,0.0,density_redistribution_rate,0.0
frozen_branch,n72,72,0.013888888889,5,1301,0.0,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1301,0.0,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1301,0.0,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1301,0.0,localization_width,0.280705678435
frozen_branch,n72,72,0.013888888889,5,1301,0.0,spectral_distortion,0.438027553884
frozen_branch,n72,72,0.013888888889,5,1301,0.0,mean_identity,0.926953319348
frozen_branch,n72,72,0.013888888889,5,1301,0.4,centroid_drift_x,0.00031936545
frozen_branch,n72,72,0.013888888889,5,1301,0.4,density_mode_amplitude,0.653449518614
frozen_branch,n72,72,0.013888888889,5,1301,0.4,density_redistribution_rate,0.003608781563
frozen_branch,n72,72,0.013888888889,5,1301,0.4,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1301,0.4,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1301,0.4,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1301,0.4,localization_width,0.280182855113
frozen_branch,n72,72,0.013888888889,5,1301,0.4,spectral_distortion,0.417571984166
frozen_branch,n72,72,0.013888888889,5,1301,0.4,mean_identity,0.925521955602
frozen_branch,n72,72,0.013888888889,5,1301,0.8,centroid_drift_x,0.000593779078
frozen_branch,n72,72,0.013888888889,5,1301,0.8,density_mode_amplitude,0.654762772988
frozen_branch,n72,72,0.013888888889,5,1301,0.8,density_redistribution_rate,0.003445958749
frozen_branch,n72,72,0.013888888889,5,1301,0.8,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1301,0.8,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1301,0.8,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1301,0.8,localization_width,0.27971265615
frozen_branch,n72,72,0.013888888889,5,1301,0.8,spectral_distortion,0.397650762255
frozen_branch,n72,72,0.013888888889,5,1301,0.8,mean_identity,0.924031925524
frozen_branch,n72,72,0.013888888889,5,1301,1.2,centroid_drift_x,0.000827719424
frozen_branch,n72,72,0.013888888889,5,1301,1.2,density_mode_amplitude,0.655957237122
frozen_branch,n72,72,0.013888888889,5,1301,1.2,density_redistribution_rate,0.003292692611
frozen_branch,n72,72,0.013888888889,5,1301,1.2,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1301,1.2,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1301,1.2,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1301,1.2,localization_width,0.279291014364
frozen_branch,n72,72,0.013888888889,5,1301,1.2,spectral_distortion,0.378267329561
frozen_branch,n72,72,0.013888888889,5,1301,1.2,mean_identity,0.922498190398
frozen_branch,n72,72,0.013888888889,5,1301,1.6,centroid_drift_x,0.001025225741
frozen_branch,n72,72,0.013888888889,5,1301,1.6,density_mode_amplitude,0.657043507262
frozen_branch,n72,72,0.013888888889,5,1301,1.6,density_redistribution_rate,0.003148438296
frozen_branch,n72,72,0.013888888889,5,1301,1.6,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1301,1.6,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1301,1.6,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1301,1.6,localization_width,0.270335856983
frozen_branch,n72,72,0.013888888889,5,1301,1.6,spectral_distortion,0.359421339497
frozen_branch,n72,72,0.013888888889,5,1301,1.6,mean_identity,0.920933786995
frozen_branch,n72,72,0.013888888889,5,1301,2.0,centroid_drift_x,0.001189935223
frozen_branch,n72,72,0.013888888889,5,1301,2.0,density_mode_amplitude,0.65803132994
frozen_branch,n72,72,0.013888888889,5,1301,2.0,density_redistribution_rate,0.003012661976
frozen_branch,n72,72,0.013888888889,5,1301,2.0,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1301,2.0,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1301,2.0,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1301,2.0,localization_width,0.270018299513
frozen_branch,n72,72,0.013888888889,5,1301,2.0,spectral_distortion,0.341109273436
frozen_branch,n72,72,0.013888888889,5,1301,2.0,mean_identity,0.919350019369
frozen_branch,n72,72,0.013888888889,5,1301,2.4,centroid_drift_x,0.001325118982
frozen_branch,n72,72,0.013888888889,5,1301,2.4,density_mode_amplitude,0.658929636798
frozen_branch,n72,72,0.013888888889,5,1301,2.4,density_redistribution_rate,0.002884846171
frozen_branch,n72,72,0.013888888889,5,1301,2.4,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1301,2.4,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1301,2.4,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1301,2.4,localization_width,0.269736395719
frozen_branch,n72,72,0.013888888889,5,1301,2.4,spectral_distortion,0.323324987949
frozen_branch,n72,72,0.013888888889,5,1301,2.4,mean_identity,0.917756636584
frozen_branch,n72,72,0.013888888889,5,1301,3.0,centroid_drift_x,0.0014788805
frozen_branch,n72,72,0.013888888889,5,1301,3.0,density_mode_amplitude,0.660126905402
frozen_branch,n72,72,0.013888888889,5,1301,3.0,density_redistribution_rate,0.002706966471
frozen_branch,n72,72,0.013888888889,5,1301,3.0,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1301,3.0,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1301,3.0,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1301,3.0,localization_width,0.269374389953
frozen_branch,n72,72,0.013888888889,5,1301,3.0,spectral_distortion,0.297619541295
frozen_branch,n72,72,0.013888888889,5,1301,3.0,mean_identity,0.915366474859
frozen_branch,n72,72,0.013888888889,5,1301,3.6,centroid_drift_x,0.001581437597
frozen_branch,n72,72,0.013888888889,5,1301,3.6,density_mode_amplitude,0.661165492947
frozen_branch,n72,72,0.013888888889,5,1301,3.6,density_redistribution_rate,0.002544301933
frozen_branch,n72,72,0.013888888889,5,1301,3.6,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1301,3.6,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1301,3.6,survival_fraction,0.8
frozen_branch,n72,72,0.013888888889,5,1301,3.6,localization_width,0.272921102734
frozen_branch,n72,72,0.013888888889,5,1301,3.6,spectral_distortion,0.273047712058
frozen_branch,n72,72,0.013888888889,5,1301,3.6,mean_identity,0.912996320248
frozen_branch,n72,72,0.013888888889,5,1301,4.2,centroid_drift_x,0.001640175276
frozen_branch,n72,72,0.013888888889,5,1301,4.2,density_mode_amplitude,0.662066658518
frozen_branch,n72,72,0.013888888889,5,1301,4.2,density_redistribution_rate,0.002395393459
frozen_branch,n72,72,0.013888888889,5,1301,4.2,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1301,4.2,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1301,4.2,survival_fraction,0.8
frozen_branch,n72,72,0.013888888889,5,1301,4.2,localization_width,0.27267915492
frozen_branch,n72,72,0.013888888889,5,1301,4.2,spectral_distortion,0.249568570606
frozen_branch,n72,72,0.013888888889,5,1301,4.2,mean_identity,0.910664039103
frozen_branch,n72,72,0.013888888889,5,1302,0.0,centroid_drift_x,0.0
frozen_branch,n72,72,0.013888888889,5,1302,0.0,density_mode_amplitude,0.434889210286
frozen_branch,n72,72,0.013888888889,5,1302,0.0,density_redistribution_rate,0.0
frozen_branch,n72,72,0.013888888889,5,1302,0.0,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1302,0.0,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1302,0.0,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1302,0.0,localization_width,0.321040428044
frozen_branch,n72,72,0.013888888889,5,1302,0.0,spectral_distortion,-0.315895277627
frozen_branch,n72,72,0.013888888889,5,1302,0.0,mean_identity,0.984247172929
frozen_branch,n72,72,0.013888888889,5,1302,0.4,centroid_drift_x,-0.000393353608
frozen_branch,n72,72,0.013888888889,5,1302,0.4,density_mode_amplitude,0.437225895111
frozen_branch,n72,72,0.013888888889,5,1302,0.4,density_redistribution_rate,0.005841712063
frozen_branch,n72,72,0.013888888889,5,1302,0.4,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1302,0.4,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1302,0.4,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1302,0.4,localization_width,0.320747626395
frozen_branch,n72,72,0.013888888889,5,1302,0.4,spectral_distortion,-0.318104101908
frozen_branch,n72,72,0.013888888889,5,1302,0.4,mean_identity,0.983739776486
frozen_branch,n72,72,0.013888888889,5,1302,0.8,centroid_drift_x,-0.000765975324
frozen_branch,n72,72,0.013888888889,5,1302,0.8,density_mode_amplitude,0.439519324395
frozen_branch,n72,72,0.013888888889,5,1302,0.8,density_redistribution_rate,0.005787642636
frozen_branch,n72,72,0.013888888889,5,1302,0.8,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1302,0.8,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1302,0.8,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1302,0.8,localization_width,0.320461215574
frozen_branch,n72,72,0.013888888889,5,1302,0.8,spectral_distortion,-0.320374772937
frozen_branch,n72,72,0.013888888889,5,1302,0.8,mean_identity,0.983103996879
frozen_branch,n72,72,0.013888888889,5,1302,1.2,centroid_drift_x,-0.001118213528
frozen_branch,n72,72,0.013888888889,5,1302,1.2,density_mode_amplitude,0.441768037506
frozen_branch,n72,72,0.013888888889,5,1302,1.2,density_redistribution_rate,0.005732356017
frozen_branch,n72,72,0.013888888889,5,1302,1.2,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1302,1.2,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1302,1.2,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1302,1.2,localization_width,0.320181130508
frozen_branch,n72,72,0.013888888889,5,1302,1.2,spectral_distortion,-0.322710705776
frozen_branch,n72,72,0.013888888889,5,1302,1.2,mean_identity,0.982351624629
frozen_branch,n72,72,0.013888888889,5,1302,1.6,centroid_drift_x,-0.0014505203
frozen_branch,n72,72,0.013888888889,5,1302,1.6,density_mode_amplitude,0.443970789632
frozen_branch,n72,72,0.013888888889,5,1302,1.6,density_redistribution_rate,0.005675987092
frozen_branch,n72,72,0.013888888889,5,1302,1.6,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1302,1.6,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1302,1.6,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1302,1.6,localization_width,0.319907293581
frozen_branch,n72,72,0.013888888889,5,1302,1.6,spectral_distortion,-0.325114380033
frozen_branch,n72,72,0.013888888889,5,1302,1.6,mean_identity,0.981493303186
frozen_branch,n72,72,0.013888888889,5,1302,2.0,centroid_drift_x,-0.001763432618
frozen_branch,n72,72,0.013888888889,5,1302,2.0,density_mode_amplitude,0.446126541879
frozen_branch,n72,72,0.013888888889,5,1302,2.0,density_redistribution_rate,0.005618665797
frozen_branch,n72,72,0.013888888889,5,1302,2.0,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1302,2.0,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1302,2.0,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1302,2.0,localization_width,0.319639618702
frozen_branch,n72,72,0.013888888889,5,1302,2.0,spectral_distortion,-0.327587407081
frozen_branch,n72,72,0.013888888889,5,1302,2.0,mean_identity,0.980538677536
frozen_branch,n72,72,0.013888888889,5,1302,2.4,centroid_drift_x,-0.002057555449
frozen_branch,n72,72,0.013888888889,5,1302,2.4,density_mode_amplitude,0.448234451082
frozen_branch,n72,72,0.013888888889,5,1302,2.4,density_redistribution_rate,0.005560516998
frozen_branch,n72,72,0.013888888889,5,1302,2.4,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1302,2.4,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1302,2.4,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1302,2.4,localization_width,0.32205901841
frozen_branch,n72,72,0.013888888889,5,1302,2.4,spectral_distortion,-0.330130602174
frozen_branch,n72,72,0.013888888889,5,1302,2.4,mean_identity,0.97949652094
frozen_branch,n72,72,0.013888888889,5,1302,3.0,centroid_drift_x,-0.002464959731
frozen_branch,n72,72,0.013888888889,5,1302,3.0,density_mode_amplitude,0.451305217877
frozen_branch,n72,72,0.013888888889,5,1302,3.0,density_redistribution_rate,0.00547200253
frozen_branch,n72,72,0.013888888889,5,1302,3.0,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1302,3.0,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1302,3.0,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1302,3.0,localization_width,0.321647705693
frozen_branch,n72,72,0.013888888889,5,1302,3.0,spectral_distortion,-0.334076985908
frozen_branch,n72,72,0.013888888889,5,1302,3.0,mean_identity,0.977786500622
frozen_branch,n72,72,0.013888888889,5,1302,3.6,centroid_drift_x,-0.002833952485
frozen_branch,n72,72,0.013888888889,5,1302,3.6,density_mode_amplitude,0.454265401621
frozen_branch,n72,72,0.013888888889,5,1302,3.6,density_redistribution_rate,0.005382275371
frozen_branch,n72,72,0.013888888889,5,1302,3.6,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1302,3.6,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1302,3.6,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1302,3.6,localization_width,0.321251668859
frozen_branch,n72,72,0.013888888889,5,1302,3.6,spectral_distortion,-0.338178973021
frozen_branch,n72,72,0.013888888889,5,1302,3.6,mean_identity,0.975921682045
frozen_branch,n72,72,0.013888888889,5,1302,4.2,centroid_drift_x,-0.003167025438
frozen_branch,n72,72,0.013888888889,5,1302,4.2,density_mode_amplitude,0.457114303803
frozen_branch,n72,72,0.013888888889,5,1302,4.2,density_redistribution_rate,0.005291688933
frozen_branch,n72,72,0.013888888889,5,1302,4.2,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1302,4.2,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1302,4.2,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1302,4.2,localization_width,0.320870553301
frozen_branch,n72,72,0.013888888889,5,1302,4.2,spectral_distortion,-0.342431510767
frozen_branch,n72,72,0.013888888889,5,1302,4.2,mean_identity,0.973923510179
frozen_branch,n72,72,0.013888888889,5,1303,0.0,centroid_drift_x,0.0
frozen_branch,n72,72,0.013888888889,5,1303,0.0,density_mode_amplitude,0.388415260697
frozen_branch,n72,72,0.013888888889,5,1303,0.0,density_redistribution_rate,0.0
frozen_branch,n72,72,0.013888888889,5,1303,0.0,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1303,0.0,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1303,0.0,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1303,0.0,localization_width,0.375771063595
frozen_branch,n72,72,0.013888888889,5,1303,0.0,spectral_distortion,-0.42463312218
frozen_branch,n72,72,0.013888888889,5,1303,0.0,mean_identity,0.992428122042
frozen_branch,n72,72,0.013888888889,5,1303,0.4,centroid_drift_x,-0.000120982997
frozen_branch,n72,72,0.013888888889,5,1303,0.4,density_mode_amplitude,0.388733133816
frozen_branch,n72,72,0.013888888889,5,1303,0.4,density_redistribution_rate,0.000794682797
frozen_branch,n72,72,0.013888888889,5,1303,0.4,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1303,0.4,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1303,0.4,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1303,0.4,localization_width,0.375782795738
frozen_branch,n72,72,0.013888888889,5,1303,0.4,spectral_distortion,-0.424489224466
frozen_branch,n72,72,0.013888888889,5,1303,0.4,mean_identity,0.991903733278
frozen_branch,n72,72,0.013888888889,5,1303,0.8,centroid_drift_x,-0.000227293688
frozen_branch,n72,72,0.013888888889,5,1303,0.8,density_mode_amplitude,0.389112983999
frozen_branch,n72,72,0.013888888889,5,1303,0.8,density_redistribution_rate,0.000872154127
frozen_branch,n72,72,0.013888888889,5,1303,0.8,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1303,0.8,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1303,0.8,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1303,0.8,localization_width,0.375809571778
frozen_branch,n72,72,0.013888888889,5,1303,0.8,spectral_distortion,-0.424485822094
frozen_branch,n72,72,0.013888888889,5,1303,0.8,mean_identity,0.991215684244
frozen_branch,n72,72,0.013888888889,5,1303,1.2,centroid_drift_x,-0.000320435006
frozen_branch,n72,72,0.013888888889,5,1303,1.2,density_mode_amplitude,0.389551760857
frozen_branch,n72,72,0.013888888889,5,1303,1.2,density_redistribution_rate,0.000947083467
frozen_branch,n72,72,0.013888888889,5,1303,1.2,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1303,1.2,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1303,1.2,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1303,1.2,localization_width,0.375850042115
frozen_branch,n72,72,0.013888888889,5,1303,1.2,spectral_distortion,-0.424620789486
frozen_branch,n72,72,0.013888888889,5,1303,1.2,mean_identity,0.990379350353
frozen_branch,n72,72,0.013888888889,5,1303,1.6,centroid_drift_x,-0.000401925968
frozen_branch,n72,72,0.013888888889,5,1303,1.6,density_mode_amplitude,0.390046271015
frozen_branch,n72,72,0.013888888889,5,1303,1.6,density_redistribution_rate,0.001019381449
frozen_branch,n72,72,0.013888888889,5,1303,1.6,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1303,1.6,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1303,1.6,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1303,1.6,localization_width,0.37590284535
frozen_branch,n72,72,0.013888888889,5,1303,1.6,spectral_distortion,-0.424891477524
frozen_branch,n72,72,0.013888888889,5,1303,1.6,mean_identity,0.989408886601
frozen_branch,n72,72,0.013888888889,5,1303,2.0,centroid_drift_x,-0.00047327372
frozen_branch,n72,72,0.013888888889,5,1303,2.0,density_mode_amplitude,0.390593225744
frozen_branch,n72,72,0.013888888889,5,1303,2.0,density_redistribution_rate,0.001088982523
frozen_branch,n72,72,0.013888888889,5,1303,2.0,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1303,2.0,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1303,2.0,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1303,2.0,localization_width,0.37377812667
frozen_branch,n72,72,0.013888888889,5,1303,2.0,spectral_distortion,-0.425294780058
frozen_branch,n72,72,0.013888888889,5,1303,2.0,mean_identity,0.988317329546
frozen_branch,n72,72,0.013888888889,5,1303,2.4,centroid_drift_x,-0.000535950478
frozen_branch,n72,72,0.013888888889,5,1303,2.4,density_mode_amplitude,0.391189281843
frozen_branch,n72,72,0.013888888889,5,1303,2.4,density_redistribution_rate,0.001155842144
frozen_branch,n72,72,0.013888888889,5,1303,2.4,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1303,2.4,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1303,2.4,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1303,2.4,localization_width,0.373818655533
frozen_branch,n72,72,0.013888888889,5,1303,2.4,spectral_distortion,-0.42582719609
frozen_branch,n72,72,0.013888888889,5,1303,2.4,mean_identity,0.987116688854
frozen_branch,n72,72,0.013888888889,5,1303,3.0,centroid_drift_x,-0.000616792656
frozen_branch,n72,72,0.013888888889,5,1303,3.0,density_mode_amplitude,0.392168077276
frozen_branch,n72,72,0.013888888889,5,1303,3.0,density_redistribution_rate,0.00125093886
frozen_branch,n72,72,0.013888888889,5,1303,3.0,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1303,3.0,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1303,3.0,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1303,3.0,localization_width,0.373892219199
frozen_branch,n72,72,0.013888888889,5,1303,3.0,spectral_distortion,-0.426859434157
frozen_branch,n72,72,0.013888888889,5,1303,3.0,mean_identity,0.985135161907
frozen_branch,n72,72,0.013888888889,5,1303,3.6,centroid_drift_x,-0.000685790903
frozen_branch,n72,72,0.013888888889,5,1303,3.6,density_mode_amplitude,0.39323850829
frozen_branch,n72,72,0.013888888889,5,1303,3.6,density_redistribution_rate,0.001339790998
frozen_branch,n72,72,0.013888888889,5,1303,3.6,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1303,3.6,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1303,3.6,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1303,3.6,localization_width,0.373977865367
frozen_branch,n72,72,0.013888888889,5,1303,3.6,spectral_distortion,-0.428159384788
frozen_branch,n72,72,0.013888888889,5,1303,3.6,mean_identity,0.982966640075
frozen_branch,n72,72,0.013888888889,5,1303,4.2,centroid_drift_x,-0.000747017029
frozen_branch,n72,72,0.013888888889,5,1303,4.2,density_mode_amplitude,0.394389528297
frozen_branch,n72,72,0.013888888889,5,1303,4.2,density_redistribution_rate,0.001422444667
frozen_branch,n72,72,0.013888888889,5,1303,4.2,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,5,1303,4.2,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,5,1303,4.2,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,5,1303,4.2,localization_width,0.374072233735
frozen_branch,n72,72,0.013888888889,5,1303,4.2,spectral_distortion,-0.429711897028
frozen_branch,n72,72,0.013888888889,5,1303,4.2,mean_identity,0.98064097218
frozen_branch,n72,72,0.013888888889,7,1301,0.0,centroid_drift_x,0.0
frozen_branch,n72,72,0.013888888889,7,1301,0.0,density_mode_amplitude,0.353882568621
frozen_branch,n72,72,0.013888888889,7,1301,0.0,density_redistribution_rate,0.0
frozen_branch,n72,72,0.013888888889,7,1301,0.0,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,7,1301,0.0,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,7,1301,0.0,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,7,1301,0.0,localization_width,0.345402168866
frozen_branch,n72,72,0.013888888889,7,1301,0.0,spectral_distortion,-0.139375281953
frozen_branch,n72,72,0.013888888889,7,1301,0.0,mean_identity,0.937916875248
frozen_branch,n72,72,0.013888888889,7,1301,0.4,centroid_drift_x,0.000486658889
frozen_branch,n72,72,0.013888888889,7,1301,0.4,density_mode_amplitude,0.356758833453
frozen_branch,n72,72,0.013888888889,7,1301,0.4,density_redistribution_rate,0.007190662079
frozen_branch,n72,72,0.013888888889,7,1301,0.4,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,7,1301,0.4,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,7,1301,0.4,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,7,1301,0.4,localization_width,0.344705159428
frozen_branch,n72,72,0.013888888889,7,1301,0.4,spectral_distortion,-0.151446406676
frozen_branch,n72,72,0.013888888889,7,1301,0.4,mean_identity,0.936481044149
frozen_branch,n72,72,0.013888888889,7,1301,0.8,centroid_drift_x,0.000901105723
frozen_branch,n72,72,0.013888888889,7,1301,0.8,density_mode_amplitude,0.359435892083
frozen_branch,n72,72,0.013888888889,7,1301,0.8,density_redistribution_rate,0.006941654327
frozen_branch,n72,72,0.013888888889,7,1301,0.8,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,7,1301,0.8,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,7,1301,0.8,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,7,1301,0.8,localization_width,0.344054743196
frozen_branch,n72,72,0.013888888889,7,1301,0.8,spectral_distortion,-0.163259861902
frozen_branch,n72,72,0.013888888889,7,1301,0.8,mean_identity,0.934972910288
frozen_branch,n72,72,0.013888888889,7,1301,1.2,centroid_drift_x,0.001251252058
frozen_branch,n72,72,0.013888888889,7,1301,1.2,density_mode_amplitude,0.361928940771
frozen_branch,n72,72,0.013888888889,7,1301,1.2,density_redistribution_rate,0.006705310125
frozen_branch,n72,72,0.013888888889,7,1301,1.2,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,7,1301,1.2,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,7,1301,1.2,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,7,1301,1.2,localization_width,0.343448339027
frozen_branch,n72,72,0.013888888889,7,1301,1.2,spectral_distortion,-0.174808972231
frozen_branch,n72,72,0.013888888889,7,1301,1.2,mean_identity,0.93340880677
frozen_branch,n72,72,0.013888888889,7,1301,1.6,centroid_drift_x,0.001544088439
frozen_branch,n72,72,0.013888888889,7,1301,1.6,density_mode_amplitude,0.364252124828
frozen_branch,n72,72,0.013888888889,7,1301,1.6,density_redistribution_rate,0.006480972629
frozen_branch,n72,72,0.013888888889,7,1301,1.6,variance_growth,0.0
frozen_branch,n72,72,0.013888888889,7,1301,1.6,effective_diffusion_proxy,0.0
frozen_branch,n72,72,0.013888888889,7,1301,1.6,survival_fraction,1.0
frozen_branch,n72,72,0.013888888889,7,1301,1.6,localization_width,0.342582298624
frozen_branch,n72,72,0.013888888889,7,1301,1.6,spectral_distortion,-0.186089740063
frozen_branch,n72,72,0.013888888889,7,1301,1.6,mean_identity,0.931802971661
frozen_branch,n72,72,0.013888888889,7,1301,2.0,centroid_drift_x,0.001785795555
frozen_branch,n72,72,0.013888888889,7,1301,2.0,density_mode_amplitude,0.366418553747
frozen_branch,n72,72,0.013888888889,7,1301,2.0,density_redistribution_rate,0.006267992563
frozen_branch,n72,72,0.013888888889,7,1301,2.0,variance_growth,0.0
