hierarchy_label,level_id,n_side,h,ensemble_size,seed,bias_strength,bias_remove_tau,centroid_response_eval,mode_response_eval,mode_response_final,mean_identity_eval,survival_fraction_eval,spectral_distortion_eval,memory_ratio,linearity_error
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1302,0.06,1.2,-3.6558015e-05,0.000104273428,0.001628050276,0.976802476989,1.0,-0.348003875095,855.689106768322,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,0.0,1.2,0.0,-0.0,0.0,0.985165362767,1.0,-0.427067235095,0.0,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,0.03,1.2,-5.652594e-05,-0.000110530082,-0.001761183601,0.986161214479,1.0,-0.407334877517,6.626058100057,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,5,1303,0.06,1.2,-3.977026e-05,-4.6951972e-05,-0.000806043974,0.986753822535,1.0,-0.379460223792,9.854935354085,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,0.0,1.2,0.0,-0.0,0.0,0.926103786255,1.0,-0.224170639748,0.0,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,0.03,1.2,2.1096397e-05,0.00014669812,0.002295205794,0.924069933274,1.0,-0.228989205532,4.751837309832,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1301,0.06,1.2,0.000244350561,0.000447832847,0.007514229719,0.920189712844,0.857142857143,-0.223505055862,4.992449944134,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,0.0,1.2,0.0,0.0,0.0,0.9484741113,0.857142857143,-0.243110901357,0.0,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,0.03,1.2,-1.1342703e-05,7.9040991e-05,0.000484952864,0.943265711815,0.857142857143,-0.241817764058,15.022743099005,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1302,0.06,1.2,8.3001374e-05,-0.000537670681,-0.009936056668,0.934609310405,0.857142857143,-0.245595718543,4.097961837655,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,0.0,1.2,0.0,0.0,0.0,0.96494340008,1.0,-0.66403720916,0.0,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,0.03,1.2,-4.2385372e-05,8.1152321e-05,0.000851090694,0.965854890987,1.0,-0.646966231863,4.455812536771,2.339411982051
periodic_diagonal_augmented_control,n48,48,0.020833333333,7,1303,0.06,1.2,-5.612527e-06,7.6481406e-05,0.000504316024,0.966045358594,1.0,-0.616507361341,5.813248613382,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,0.0,1.2,-0.0,0.0,0.0,0.956079506332,1.0,0.38069219711,0.0,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,0.03,1.2,9.203653e-06,-2.4350644e-05,-0.000786775138,0.948354261695,1.0,0.342692703225,4.598813185025,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1301,0.06,1.2,8.0908873e-05,-0.000311861372,-0.005366614509,0.936176423238,0.666666666667,0.282445120791,4.364165390234,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,0.0,1.2,-0.0,0.0,0.0,0.996491729012,1.0,-0.224073160369,0.0,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,0.03,1.2,-1.3677749e-05,1.3455045e-05,0.000775079202,0.997016560363,1.0,-0.208313004742,16.146628023992,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1302,0.06,1.2,-2.7361236e-05,2.6949479e-05,0.001545919459,0.99727520201,1.0,-0.187699071321,16.059712053999,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1303,0.0,1.2,0.0,0.0,0.0,0.998625037193,1.0,-0.635841741485,0.0,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1303,0.03,1.2,7.0763239e-05,-0.000267840206,-0.007051047751,0.998670497738,1.0,-0.642783082798,9.964360562844,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,3,1303,0.06,1.2,4.3660946e-05,-0.000165432116,-0.006626207156,0.998150326744,1.0,-0.6417355716,72.684024722183,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1301,0.0,1.2,0.0,0.0,0.0,0.919617481831,1.0,0.343474576732,0.0,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1301,0.03,1.2,1.1869808e-05,6.5024632e-05,0.002224731011,0.916245254282,1.0,0.325434471585,6.817438821449,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1301,0.06,1.2,0.000140990344,0.000448459916,0.010005537533,0.910098630679,0.8,0.302083562149,5.772879915643,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1302,0.0,1.2,0.0,-0.0,-0.0,0.980697263696,1.0,-0.327323998315,0.0,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1302,0.03,1.2,-4.0642974e-05,0.000109702154,0.00209916969,0.980452487095,1.0,-0.335842539069,8.154857087269,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1302,0.06,1.2,-9.423054e-06,2.1140741e-05,0.000725642904,0.979138361825,1.0,-0.340943065601,4.10100445582,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1303,0.0,1.2,0.0,0.0,-0.0,0.988498266847,1.0,-0.425296507098,0.0,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1303,0.03,1.2,-3.5280236e-05,-6.9429003e-05,-0.001451578179,0.989234253778,1.0,-0.405740386509,9.130633306335,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,5,1303,0.06,1.2,-7.378731e-06,1.0498292e-05,-0.000194884756,0.98952879928,1.0,-0.378302192692,0.922843461778,2.339411982051
periodic_diagonal_augmented_control,n60,60,0.016666666667,7,1301,0.0,1.2,0.0,0.0,0.0,0.930444686646,1.0,-0.195691392279,0.0,2.339411982051
