event_id,seed,signal_to_noise,sample,sample_role,control_type,specificity_score,base_strain_proxy_score,ridge_coherence_score,phase_continuity_score,ridge_monotonicity,ridge_slope_hz,ridge_concentration,ridge_smoothness,phase_valid_fraction,phase_frequency_correlation,phase_smoothness,phase_range_hz
surrogate_10,6610,13.87273091312312,time_shuffle_control,negative_control,global_time_shuffle,0.42269978214396897,0.38462896982113304,0.2965047492840204,0.6889626331686842,0.47619047619047616,30.519492772516543,0.35824191335597044,0.0,1.0,0.29255071586558495,0.9011407575943361,126.90245562965065
surrogate_10,6610,13.87273091312312,phase_scramble_control,negative_control,fft_phase_scramble,0.29489239381449467,0.22080446444543184,0.23918216721355584,0.5483860212554855,0.38095238095238093,-54.21513216515328,0.403226206480732,0.39858004630291344,1.0,0.019305401771290108,0.9370596023112717,83.13319260990534
surrogate_10,6610,13.87273091312312,amplitude_preserving_surrogate_control,negative_control,iaaft_amplitude_spectrum_surrogate,0.3329819295154821,0.1879571472931943,0.41580739279254225,0.5345714133260495,0.47619047619047616,43.354376344931865,0.46828059918850434,0.12903373955273512,1.0,0.0,0.9425012607043171,76.09734537409491
surrogate_10,6610,13.87273091312312,sliding_window_scramble_control,negative_control,event_window_sliding_scramble,0.44575579008349014,0.5330160274132218,0.3386318391260106,0.5372282502181507,0.42857142857142855,-61.29192674252687,0.5620295619953846,0.4014748399146143,1.0,0.0,0.9595432824973145,74.8631593050736
surrogate_10,6610,13.87273091312312,partial_overlap_scramble_control,negative_control,partial_event_overlap_scramble,0.6446205535811366,0.7158852925855148,0.5386403301296534,0.6038509811936588,0.6190476190476191,-59.34727826413294,0.783628531158953,0.6297438546675919,1.0,0.0,0.9665751824637085,130.779473874262
surrogate_10,6610,13.87273091312312,chirp_reversal_control,negative_control,event_window_chirp_reversal,0.6080763179896937,0.6781142151226582,0.4854030067990499,0.6072945454554849,0.38095238095238093,-58.313894927020726,0.8204546629640259,0.8277085519660028,1.0,0.0,0.9731642844978611,132.3830175682207
surrogate_10,6610,13.87273091312312,envelope_locked_phase_control,negative_control,event_envelope_preserved_phase_scramble,0.5233605010896621,0.6793526586190304,0.2571352757792196,0.5754738989528976,0.47619047619047616,2.0571505867081328,0.42583467554757226,0.1610944502727455,1.0,0.0,0.9190775241378408,116.159835776508
surrogate_10,6610,13.87273091312312,multi_event_timing_randomization_control,negative_control,multi_event_timing_randomization,0.3393667457661177,0.2544309669467538,0.3379035067027869,0.5610709814569825,0.5238095238095238,27.05718950471936,0.380694676377489,0.1808306795485346,1.0,0.0,0.9227620789999926,102.99584881684763
surrogate_10,6610,13.87273091312312,micro_chunk_scramble_control,negative_control,event_window_micro_chunk_scramble,0.6800687019871963,0.7206320515649214,0.5373050434749458,0.7291263467397012,0.42857142857142855,70.04764066847159,0.49210547972404584,0.37267675800328226,1.0,0.4514387171479601,0.9379624895746382,104.62277064233872
surrogate_11,6611,17.402026254882415,strain_proxy_target,target,none,0.9076480559801748,0.9491462974767907,0.8517096610282903,0.9368503684063574,0.6190476190476191,103.14069268803766,0.8201669544919743,0.8659533610864267,1.0,0.926155565025303,0.9747451512686054,128.73226081878536
surrogate_11,6611,17.402026254882415,time_shuffle_control,negative_control,global_time_shuffle,0.3691789409926959,0.27410741845880154,0.25688898003678595,0.7139284518068637,0.3333333333333333,22.058136226427763,0.36649039039284054,0.23960387910150605,1.0,0.4099844510948631,0.9173352967416919,108.64947011210882
surrogate_11,6611,17.402026254882415,phase_scramble_control,negative_control,fft_phase_scramble,0.3046470649392156,0.22765322205909583,0.24696202971663855,0.5672457797190054,0.3333333333333333,-35.69548038373043,0.4465904132205025,0.40819101185403395,1.0,0.0,0.936631625385171,105.44666328954156
surrogate_11,6611,17.402026254882415,amplitude_preserving_surrogate_control,negative_control,iaaft_amplitude_spectrum_surrogate,0.3462701810006602,0.25343780026979656,0.35525232569827586,0.5686134488868393,0.5238095238095238,-5.222624360992143,0.47651789356837765,0.6075771093320921,1.0,0.0,0.9461492950592414,104.65739334031286
surrogate_11,6611,17.402026254882415,sliding_window_scramble_control,negative_control,event_window_sliding_scramble,0.5105315170985791,0.6456959109851083,0.3808721538464956,0.5263261089625609,0.47619047619047616,-17.973238545989403,0.5876036150306935,0.4922380851837119,1.0,0.0,0.9648241603169332,64.38382291892796
surrogate_11,6611,17.402026254882415,partial_overlap_scramble_control,negative_control,partial_event_overlap_scramble,0.6148392169060619,0.7005392438469765,0.45816478306210373,0.6134905672430019,0.38095238095238093,-112.27752047031339,0.7936836046150609,0.6331498109878162,1.0,0.0,0.9696412412095816,138.44657638704922
surrogate_11,6611,17.402026254882415,chirp_reversal_control,negative_control,event_window_chirp_reversal,0.6044669434104083,0.6966140311284044,0.42923348096712,0.6154682663566126,0.19047619047619047,-112.99938366542821,0.8277736955091342,0.8890826871801089,1.0,0.0,0.9760095063464362,138.83348693993068
surrogate_11,6611,17.402026254882415,envelope_locked_phase_control,negative_control,event_envelope_preserved_phase_scramble,0.5591355688333814,0.6996719004085455,0.33363238400703343,0.5883576376913493,0.5238095238095238,4.442148964490542,0.43568378982290307,0.4969806418443802,1.0,0.0,0.9243236676868894,126.16996335670468
surrogate_11,6611,17.402026254882415,multi_event_timing_randomization_control,negative_control,multi_event_timing_randomization,0.3322385888837881,0.3203129431854646,0.2029878537431352,0.6016141928807022,0.47619047619047616,-6.364334851860491,0.37874259269021543,0.0,1.0,0.0,0.9229903066528793,137.86089160567633
surrogate_11,6611,17.402026254882415,micro_chunk_scramble_control,negative_control,event_window_micro_chunk_scramble,0.5383308103810494,0.6683256855734581,0.3342466318007914,0.5792400732743681,0.47619047619047616,19.98663350547494,0.47948302537567,0.07465365050368777,1.0,0.0,0.9416549461167563,114.7369297887985
surrogate_12,6612,15.484335461602319,strain_proxy_target,target,none,0.9148248764098851,0.9700186326174302,0.8340306393629873,0.9426932125632166,0.6190476190476191,91.52300065158028,0.8164689060318389,0.7396746349056911,1.0,0.9065623501478932,0.9762537224968868,139.52572406756644
surrogate_12,6612,15.484335461602319,time_shuffle_control,negative_control,global_time_shuffle,0.2895755330600996,0.22947458730103923,0.2068472095361082,0.5537037426552363,0.42857142857142855,-4.201317849084489,0.36017252094353147,0.21241832191911159,1.0,0.0,0.9112527389267306,99.03043457492913
surrogate_12,6612,15.484335461602319,phase_scramble_control,negative_control,fft_phase_scramble,0.3368064165262418,0.27910029165891187,0.3121886095428291,0.5423728170778223,0.5238095238095238,-6.555880491026443,0.44679215985577764,0.41075826864138576,1.0,0.0,0.9350149108600903,84.36239979481721
surrogate_12,6612,15.484335461602319,amplitude_preserving_surrogate_control,negative_control,iaaft_amplitude_spectrum_surrogate,0.3791318087336549,0.2838074501601632,0.43739387049003886,0.5589386961588757,0.5714285714285714,31.611050801210666,0.4298376368006211,0.4816186215336623,1.0,0.10724657840956667,0.9325250610943484,65.8955919814565
surrogate_12,6612,15.484335461602319,sliding_window_scramble_control,negative_control,event_window_sliding_scramble,0.5414168989443645,0.6702522933261911,0.43249278500197563,0.5346609207896941,0.47619047619047616,15.468173222846474,0.5969163796659621,0.44897840635853337,1.0,0.0,0.9631415108073189,71.90876955761289
surrogate_12,6612,15.484335461602319,partial_overlap_scramble_control,negative_control,partial_event_overlap_scramble,0.6414637955109631,0.7091849414512074,0.5288919509806468,0.613114284147739,0.5714285714285714,-95.26884158488494,0.7909844583774784,0.6757588335352319,1.0,0.0,0.9733639540984697,137.35319416909164
surrogate_12,6612,15.484335461602319,chirp_reversal_control,negative_control,event_window_chirp_reversal,0.6019694124781345,0.6762778762888599,0.45836517708154245,0.6149675097284938,0.3333333333333333,-96.03112890223036,0.8304408030738636,0.7502274553443508,1.0,0.0,0.9771384459672947,138.16896565518437
surrogate_12,6612,15.484335461602319,envelope_locked_phase_control,negative_control,event_envelope_preserved_phase_scramble,0.5449047050886631,0.6941514956009821,0.2939295372646158,0.5492816682987491,0.5238095238095238,-56.97515169731628,0.44321207011504454,0.29367827314135175,1.0,0.0,0.9303387729933653,91.27809017196068
surrogate_12,6612,15.484335461602319,multi_event_timing_randomization_control,negative_control,multi_event_timing_randomization,0.3682143081373194,0.40726880771154556,0.23505062191861356,0.5786413753661052,0.5238095238095238,-16.92350878933152,0.40383960901530697,0.019844260793152824,1.0,0.0,0.9226980592465635,118.13914098763415
surrogate_12,6612,15.484335461602319,micro_chunk_scramble_control,negative_control,event_window_micro_chunk_scramble,0.5871444562165452,0.7001978934322322,0.38432911684876114,0.6447233005257778,0.47619047619047616,35.217194133811205,0.47198993381166815,0.08883316289939724,1.0,0.2725604441553588,0.9395597502729159,87.06453381930027
