hierarchy_label,level_id,n_side,h,ensemble_size,seed,probe_name,perturbation_kind,event_time_distance,chain_distance,graph_distance,front_latency_distance,primary_parameter_distance
periodic_diagonal_augmented_control,n84,84,0.011904761905,5,1303,bias_onset,event_graph_connectivity_noise,0.0,0.0,0.0345,0.0,0.0
periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1301,bias_onset,density_gradient_plus,0.057142857143,0.0,0.114285714286,0.0,0.0
periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1301,bias_onset,amplitude_shift,0.057142857143,0.0,0.114285714286,0.0,0.0
periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1301,bias_onset,event_graph_connectivity_noise,0.0,0.0,0.066,0.0,0.0
periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1302,bias_onset,density_gradient_plus,0.0,0.0,0.0,0.0,0.0
periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1302,bias_onset,amplitude_shift,0.0,0.0,0.0,0.0,0.0
periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1302,bias_onset,event_graph_connectivity_noise,0.0,0.0,0.082857142857,0.0,0.0
periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1303,bias_onset,density_gradient_plus,0.0,0.0,0.0,0.0,0.0
periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1303,bias_onset,amplitude_shift,0.085714285714,0.0,0.18,0.1,0.0074913129
periodic_diagonal_augmented_control,n84,84,0.011904761905,7,1303,bias_onset,event_graph_connectivity_noise,0.0,0.0,0.044333333333,0.0,0.0
