hierarchy_label,level_id,n_side,h,ensemble_size,seed,probe_name,parameter_name,tau,value,reversal_count,monotonicity_score,is_primary_parameter
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_radius_progress,0.4,0.235938449813,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_radius_progress,0.8,0.471876899627,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_radius_progress,1.2,0.70781534944,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_radius_progress,1.6,0.943753799253,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_radius_progress,2.0,1.179692249067,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_radius_progress,2.4,1.41563069888,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_radius_progress,3.0,1.7695383736,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_radius_progress,3.6,2.12344604832,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_radius_progress,4.2,2.47735372304,0,1.0,True
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_dispersion_progress,0.0,0.0,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_dispersion_progress,0.4,0.1042741886,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_dispersion_progress,0.8,0.208547551195,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_dispersion_progress,1.2,0.312819287066,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_dispersion_progress,1.6,0.41708857993,0,1.0,False
frozen_branch,n48,48,0.020833333333,3,1303,candidate_removal,integrated_dispersion_progress,2.0,0.521354631205,0,1.0,False
